County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Williams County, OH",2013,"18,643     ","17,256     ","1,387     ",7.4     
"Wood County, OH",2013,"69,045     ","64,210     ","4,835     ",7.0     
"Wyandot County, OH",2013,"12,350     ","11,571     ",779     ,6.3     
"Adair County, OK",2013,"8,243     ","7,459     ",784     ,9.5     
"Alfalfa County, OK",2013,"2,933     ","2,840     ",93     ,3.2     
"Atoka County, OK",2013,"4,903     ","4,576     ",327     ,6.7     
"Beaver County, OK",2013,"3,023     ","2,924     ",99     ,3.3     
"Beckham County, OK",2013,"12,582     ","12,181     ",401     ,3.2     
"Blaine County, OK",2013,"4,315     ","4,147     ",168     ,3.9     
"Bryan County, OK",2013,"17,712     ","16,774     ",938     ,5.3     
"Caddo County, OK",2013,"11,362     ","10,670     ",692     ,6.1     
"Canadian County, OK",2013,"64,697     ","62,113     ","2,584     ",4.0     
"Carter County, OK",2013,"22,003     ","20,868     ","1,135     ",5.2     
"Cherokee County, OK",2013,"18,696     ","17,433     ","1,263     ",6.8     
"Choctaw County, OK",2013,"5,961     ","5,469     ",492     ,8.3     
"Cimarron County, OK",2013,"1,233     ","1,194     ",39     ,3.2     
"Cleveland County, OK",2013,"136,894     ","131,213     ","5,681     ",4.1     
"Coal County, OK",2013,"2,249     ","2,083     ",166     ,7.4     
"Comanche County, OK",2013,"50,042     ","47,238     ","2,804     ",5.6     
"Cotton County, OK",2013,"2,858     ","2,702     ",156     ,5.5     
"Craig County, OK",2013,"6,234     ","5,841     ",393     ,6.3     
"Creek County, OK",2013,"31,193     ","29,373     ","1,820     ",5.8     
"Custer County, OK",2013,"16,006     ","15,434     ",572     ,3.6     
"Delaware County, OK",2013,"16,957     ","15,820     ","1,137     ",6.7     
"Dewey County, OK",2013,"2,593     ","2,505     ",88     ,3.4     
"Ellis County, OK",2013,"2,330     ","2,260     ",70     ,3.0     
"Garfield County, OK",2013,"29,405     ","28,231     ","1,174     ",4.0     
"Garvin County, OK",2013,"12,439     ","11,837     ",602     ,4.8     
"Grady County, OK",2013,"25,500     ","24,322     ","1,178     ",4.6     
"Grant County, OK",2013,"2,659     ","2,573     ",86     ,3.2     
"Greer County, OK",2013,"1,996     ","1,892     ",104     ,5.2     
"Harmon County, OK",2013,"1,348     ","1,291     ",57     ,4.2     
"Harper County, OK",2013,"1,918     ","1,856     ",62     ,3.2     
"Haskell County, OK",2013,"4,462     ","4,064     ",398     ,8.9     
"Hughes County, OK",2013,"5,726     ","5,281     ",445     ,7.8     
"Jackson County, OK",2013,"10,814     ","10,249     ",565     ,5.2     
"Jefferson County, OK",2013,"2,578     ","2,446     ",132     ,5.1     
"Johnston County, OK",2013,"3,578     ","3,295     ",283     ,7.9     
"Kay County, OK",2013,"19,948     ","18,611     ","1,337     ",6.7     
"Kingfisher County, OK",2013,"7,780     ","7,519     ",261     ,3.4     
"Kiowa County, OK",2013,"4,144     ","3,948     ",196     ,4.7     
"Latimer County, OK",2013,"4,133     ","3,778     ",355     ,8.6     
"Le Flore County, OK",2013,"19,712     ","18,013     ","1,699     ",8.6     
"Lincoln County, OK",2013,"15,446     ","14,675     ",771     ,5.0     
"Logan County, OK",2013,"20,725     ","19,811     ",914     ,4.4     
"Love County, OK",2013,"5,245     ","5,023     ",222     ,4.2     
"McClain County, OK",2013,"17,809     ","17,054     ",755     ,4.2     
"McCurtain County, OK",2013,"14,300     ","12,995     ","1,305     ",9.1     
"McIntosh County, OK",2013,"7,375     ","6,671     ",704     ,9.5     
"Major County, OK",2013,"4,127     ","3,992     ",135     ,3.3     
"Marshall County, OK",2013,"6,945     ","6,556     ",389     ,5.6     
"Mayes County, OK",2013,"18,824     ","17,768     ","1,056     ",5.6     
"Murray County, OK",2013,"6,466     ","6,151     ",315     ,4.9     
"Muskogee County, OK",2013,"29,658     ","27,796     ","1,862     ",6.3     
"Noble County, OK",2013,"5,468     ","5,233     ",235     ,4.3     
"Nowata County, OK",2013,"4,811     ","4,495     ",316     ,6.6     
"Okfuskee County, OK",2013,"4,414     ","4,111     ",303     ,6.9     
"Oklahoma County, OK",2013,"368,083     ","350,800     ","17,283     ",4.7     
"Okmulgee County, OK",2013,"16,212     ","15,021     ","1,191     ",7.3     
"Osage County, OK",2013,"21,081     ","19,889     ","1,192     ",5.7     
"Ottawa County, OK",2013,"14,110     ","13,008     ","1,102     ",7.8     
"Pawnee County, OK",2013,"7,377     ","6,943     ",434     ,5.9     
"Payne County, OK",2013,"37,496     ","35,885     ","1,611     ",4.3     
"Pittsburg County, OK",2013,"17,951     ","16,678     ","1,273     ",7.1     
"Pontotoc County, OK",2013,"17,742     ","16,800     ",942     ,5.3     
"Pottawatomie County, OK",2013,"32,074     ","30,376     ","1,698     ",5.3     
"Pushmataha County, OK",2013,"4,700     ","4,293     ",407     ,8.7     
"Roger Mills County, OK",2013,"1,877     ","1,819     ",58     ,3.1     
"Rogers County, OK",2013,"43,768     ","41,603     ","2,165     ",4.9     
"Seminole County, OK",2013,"9,716     ","8,945     ",771     ,7.9     
"Sequoyah County, OK",2013,"16,822     ","15,457     ","1,365     ",8.1     
"Stephens County, OK",2013,"20,577     ","19,497     ","1,080     ",5.2     
"Texas County, OK",2013,"9,279     ","8,884     ",395     ,4.3     
"Tillman County, OK",2013,"3,363     ","3,187     ",176     ,5.2     
"Tulsa County, OK",2013,"310,617     ","295,245     ","15,372     ",4.9     
"Wagoner County, OK",2013,"35,880     ","34,115     ","1,765     ",4.9     
"Washington County, OK",2013,"24,598     ","23,447     ","1,151     ",4.7     
"Washita County, OK",2013,"5,569     ","5,343     ",226     ,4.1     
"Woods County, OK",2013,"5,137     ","4,975     ",162     ,3.2     
"Woodward County, OK",2013,"10,726     ","10,357     ",369     ,3.4     
"Baker County, OR",2013,"6,846     ","6,194     ",652     ,9.5     
"Benton County, OR",2013,"44,197     ","41,705     ","2,492     ",5.6     
"Clackamas County, OR",2013,"198,316     ","184,482     ","13,834     ",7.0     
"Clatsop County, OR",2013,"17,991     ","16,608     ","1,383     ",7.7     
"Columbia County, OR",2013,"22,456     ","20,320     ","2,136     ",9.5     
"Coos County, OR",2013,"26,520     ","23,839     ","2,681     ",10.1     
"Crook County, OR",2013,"8,968     ","7,896     ","1,072     ",12.0     
"Curry County, OR",2013,"8,699     ","7,787     ",912     ,10.5     
"Deschutes County, OR",2013,"78,781     ","71,376     ","7,405     ",9.4     
"Douglas County, OR",2013,"44,427     ","39,796     ","4,631     ",10.4     
"Gilliam County, OR",2013,856     ,775     ,81     ,9.5     
"Grant County, OR",2013,"3,209     ","2,817     ",392     ,12.2     
"Harney County, OR",2013,"3,346     ","2,964     ",382     ,11.4     
"Hood River County, OR",2013,"13,831     ","12,967     ",864     ,6.2     
"Jackson County, OR",2013,"96,623     ","87,325     ","9,298     ",9.6     
"Jefferson County, OR",2013,"9,279     ","8,322     ",957     ,10.3     
"Josephine County, OR",2013,"32,423     ","28,878     ","3,545     ",10.9     
"Klamath County, OR",2013,"29,047     ","25,957     ","3,090     ",10.6     
"Lake County, OR",2013,"3,490     ","3,099     ",391     ,11.2     
"Lane County, OR",2013,"168,771     ","155,425     ","13,346     ",7.9     
"Lincoln County, OR",2013,"20,755     ","18,950     ","1,805     ",8.7     
"Linn County, OR",2013,"53,908     ","48,763     ","5,145     ",9.5     
"Malheur County, OR",2013,"12,419     ","11,379     ","1,040     ",8.4     
"Marion County, OR",2013,"148,377     ","135,439     ","12,938     ",8.7     
"Morrow County, OR",2013,"5,571     ","5,148     ",423     ,7.6     
"Multnomah County, OR",2013,"414,728     ","387,011     ","27,717     ",6.7     
"Polk County, OR",2013,"34,944     ","32,158     ","2,786     ",8.0     
"Sherman County, OR",2013,871     ,791     ,80     ,9.2     
"Tillamook County, OR",2013,"11,002     ","10,094     ",908     ,8.3     
"Umatilla County, OR",2013,"35,468     ","32,378     ","3,090     ",8.7     
"Union County, OR",2013,"11,819     ","10,835     ",984     ,8.3     
"Wallowa County, OR",2013,"3,243     ","2,887     ",356     ,11.0     
"Wasco County, OR",2013,"13,789     ","12,760     ","1,029     ",7.5     
"Washington County, OR",2013,"289,282     ","271,317     ","17,965     ",6.2     
"Wheeler County, OR",2013,737     ,691     ,46     ,6.2     
"Yamhill County, OR",2013,"49,707     ","46,009     ","3,698     ",7.4     
"Adams County, PA",2013,"55,215     ","52,086     ","3,129     ",5.7     
"Allegheny County, PA",2013,"649,324     ","608,249     ","41,075     ",6.3     
"Armstrong County, PA",2013,"33,494     ","31,005     ","2,489     ",7.4     
"Beaver County, PA",2013,"86,249     ","80,214     ","6,035     ",7.0     
"Bedford County, PA",2013,"24,622     ","22,624     ","1,998     ",8.1     
"Berks County, PA",2013,"210,607     ","196,083     ","14,524     ",6.9     
"Blair County, PA",2013,"61,320     ","57,184     ","4,136     ",6.7     
"Bradford County, PA",2013,"31,749     ","29,510     ","2,239     ",7.1     
"Bucks County, PA",2013,"336,071     ","314,645     ","21,426     ",6.4     
"Butler County, PA",2013,"97,579     ","91,763     ","5,816     ",6.0     
"Cambria County, PA",2013,"64,380     ","58,948     ","5,432     ",8.4     
"Cameron County, PA",2013,"2,345     ","2,125     ",220     ,9.4     
"Carbon County, PA",2013,"32,096     ","29,202     ","2,894     ",9.0     
"Centre County, PA",2013,"77,806     ","73,840     ","3,966     ",5.1     
"Chester County, PA",2013,"272,790     ","258,850     ","13,940     ",5.1     
"Clarion County, PA",2013,"18,610     ","17,150     ","1,460     ",7.8     
"Clearfield County, PA",2013,"37,639     ","34,350     ","3,289     ",8.7     
"Clinton County, PA",2013,"19,212     ","17,528     ","1,684     ",8.8     
"Columbia County, PA",2013,"35,209     ","32,588     ","2,621     ",7.4     
"Crawford County, PA",2013,"41,647     ","38,735     ","2,912     ",7.0     
"Cumberland County, PA",2013,"125,406     ","118,482     ","6,924     ",5.5     
"Dauphin County, PA",2013,"140,007     ","130,764     ","9,243     ",6.6     
"Delaware County, PA",2013,"289,497     ","269,746     ","19,751     ",6.8     
"Elk County, PA",2013,"16,412     ","15,327     ","1,085     ",6.6     
"Erie County, PA",2013,"135,527     ","125,776     ","9,751     ",7.2     
"Fayette County, PA",2013,"59,477     ","53,934     ","5,543     ",9.3     
"Forest County, PA",2013,"1,966     ","1,778     ",188     ,9.6     
"Franklin County, PA",2013,"76,372     ","71,489     ","4,883     ",6.4     
"Fulton County, PA",2013,"7,375     ","6,716     ",659     ,8.9     
"Greene County, PA",2013,"18,701     ","17,395     ","1,306     ",7.0     
"Huntingdon County, PA",2013,"20,252     ","18,323     ","1,929     ",9.5     
"Indiana County, PA",2013,"43,936     ","40,647     ","3,289     ",7.5     
"Jefferson County, PA",2013,"21,017     ","19,347     ","1,670     ",7.9     
"Juniata County, PA",2013,"11,991     ","11,164     ",827     ,6.9     
"Lackawanna County, PA",2013,"107,214     ","98,616     ","8,598     ",8.0     
"Lancaster County, PA",2013,"269,655     ","253,945     ","15,710     ",5.8     
"Lawrence County, PA",2013,"42,896     ","39,771     ","3,125     ",7.3     
"Lebanon County, PA",2013,"70,521     ","66,279     ","4,242     ",6.0     
"Lehigh County, PA",2013,"182,642     ","168,805     ","13,837     ",7.6     
"Luzerne County, PA",2013,"160,094     ","145,551     ","14,543     ",9.1     
"Lycoming County, PA",2013,"61,644     ","56,975     ","4,669     ",7.6     
"McKean County, PA",2013,"19,620     ","18,069     ","1,551     ",7.9     
"Mercer County, PA",2013,"53,551     ","49,806     ","3,745     ",7.0     
"Mifflin County, PA",2013,"21,309     ","19,625     ","1,684     ",7.9     
"Monroe County, PA",2013,"81,248     ","73,888     ","7,360     ",9.1     
"Montgomery County, PA",2013,"434,319     ","409,692     ","24,627     ",5.7     
"Montour County, PA",2013,"9,436     ","8,938     ",498     ,5.3     
"Northampton County, PA",2013,"155,251     ","144,133     ","11,118     ",7.2     
"Northumberland County, PA",2013,"44,551     ","40,780     ","3,771     ",8.5     
"Perry County, PA",2013,"24,181     ","22,652     ","1,529     ",6.3     
"Philadelphia County/city, PA",2013,"695,193     ","625,827     ","69,366     ",10.0     
"Pike County, PA",2013,"25,787     ","23,380     ","2,407     ",9.3     
"Potter County, PA",2013,"7,716     ","7,022     ",694     ,9.0     
"Schuylkill County, PA",2013,"69,954     ","63,724     ","6,230     ",8.9     
"Snyder County, PA",2013,"19,679     ","18,371     ","1,308     ",6.6     
"Somerset County, PA",2013,"35,663     ","32,472     ","3,191     ",8.9     
"Sullivan County, PA",2013,"3,047     ","2,802     ",245     ,8.0     
"Susquehanna County, PA",2013,"22,264     ","20,730     ","1,534     ",6.9     
"Tioga County, PA",2013,"21,184     ","19,426     ","1,758     ",8.3     
"Union County, PA",2013,"19,090     ","17,919     ","1,171     ",6.1     
"Venango County, PA",2013,"25,180     ","23,285     ","1,895     ",7.5     
"Warren County, PA",2013,"20,361     ","19,107     ","1,254     ",6.2     
"Washington County, PA",2013,"106,642     ","99,487     ","7,155     ",6.7     
"Wayne County, PA",2013,"22,635     ","20,911     ","1,724     ",7.6     
"Westmoreland County, PA",2013,"185,755     ","173,182     ","12,573     ",6.8     
"Wyoming County, PA",2013,"14,271     ","13,079     ","1,192     ",8.4     
"York County, PA",2013,"231,382     ","216,313     ","15,069     ",6.5     
"Bristol County, RI",2013,"26,338     ","24,205     ","2,133     ",8.1     
"Kent County, RI",2013,"92,146     ","83,894     ","8,252     ",9.0     
"Newport County, RI",2013,"44,463     ","40,598     ","3,865     ",8.7     
"Providence County, RI",2013,"325,702     ","293,165     ","32,537     ",10.0     
"Washington County, RI",2013,"70,098     ","63,914     ","6,184     ",8.8     
"Abbeville County, SC",2013,"10,570     ","9,590     ",980     ,9.3     
"Aiken County, SC",2013,"72,889     ","67,531     ","5,358     ",7.4     
"Allendale County, SC",2013,"3,096     ","2,672     ",424     ,13.7     
"Anderson County, SC",2013,"86,082     ","80,126     ","5,956     ",6.9     
"Bamberg County, SC",2013,"5,589     ","4,853     ",736     ,13.2     
"Barnwell County, SC",2013,"8,733     ","7,700     ","1,033     ",11.8     
"Beaufort County, SC",2013,"67,472     ","63,279     ","4,193     ",6.2     
"Berkeley County, SC",2013,"89,180     ","83,118     ","6,062     ",6.8     
"Calhoun County, SC",2013,"6,948     ","6,299     ",649     ,9.3     
"Charleston County, SC",2013,"188,255     ","177,472     ","10,783     ",5.7     
"Cherokee County, SC",2013,"23,787     ","21,355     ","2,432     ",10.2     
"Chester County, SC",2013,"13,703     ","12,069     ","1,634     ",11.9     
"Chesterfield County, SC",2013,"21,050     ","19,167     ","1,883     ",8.9     
"Clarendon County, SC",2013,"13,014     ","11,705     ","1,309     ",10.1     
"Colleton County, SC",2013,"16,382     ","14,795     ","1,587     ",9.7     
"Darlington County, SC",2013,"30,167     ","27,421     ","2,746     ",9.1     
"Dillon County, SC",2013,"12,784     ","11,308     ","1,476     ",11.5     
"Dorchester County, SC",2013,"68,858     ","64,419     ","4,439     ",6.4     
"Edgefield County, SC",2013,"10,550     ","9,723     ",827     ,7.8     
"Fairfield County, SC",2013,"10,120     ","9,059     ","1,061     ",10.5     
"Florence County, SC",2013,"65,096     ","59,864     ","5,232     ",8.0     
"Georgetown County, SC",2013,"24,432     ","22,013     ","2,419     ",9.9     
"Greenville County, SC",2013,"231,560     ","217,819     ","13,741     ",5.9     
"Greenwood County, SC",2013,"31,636     ","28,979     ","2,657     ",8.4     
"Hampton County, SC",2013,"8,369     ","7,611     ",758     ,9.1     
"Horry County, SC",2013,"133,217     ","122,022     ","11,195     ",8.4     
