County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Alleghany County, NC",2020,"4,105     ","3,814     ",291     ,7.1     
"Anson County, NC",2020,"10,100     ","9,351     ",749     ,7.4     
"Ashe County, NC",2020,"12,245     ","11,501     ",744     ,6.1     
"Avery County, NC",2020,"7,095     ","6,660     ",435     ,6.1     
"Beaufort County, NC",2020,"18,841     ","17,684     ","1,157     ",6.1     
"Bertie County, NC",2020,"7,377     ","6,922     ",455     ,6.2     
"Bladen County, NC",2020,"14,056     ","13,069     ",987     ,7.0     
"Brunswick County, NC",2020,"51,779     ","47,353     ","4,426     ",8.5     
"Buncombe County, NC",2020,"133,508     ","122,736     ","10,772     ",8.1     
"Burke County, NC",2020,"38,606     ","35,905     ","2,701     ",7.0     
"Cabarrus County, NC",2020,"107,171     ","99,996     ","7,175     ",6.7     
"Caldwell County, NC",2020,"34,593     ","31,936     ","2,657     ",7.7     
"Camden County, NC",2020,"4,446     ","4,208     ",238     ,5.4     
"Carteret County, NC",2020,"30,331     ","28,486     ","1,845     ",6.1     
"Caswell County, NC",2020,"9,390     ","8,684     ",706     ,7.5     
"Catawba County, NC",2020,"75,769     ","69,884     ","5,885     ",7.8     
"Chatham County, NC",2020,"34,968     ","33,157     ","1,811     ",5.2     
"Cherokee County, NC",2020,"10,654     ","9,832     ",822     ,7.7     
"Chowan County, NC",2020,"5,301     ","4,987     ",314     ,5.9     
"Clay County, NC",2020,"3,973     ","3,687     ",286     ,7.2     
"Cleveland County, NC",2020,"47,102     ","43,522     ","3,580     ",7.6     
"Columbus County, NC",2020,"21,929     ","20,209     ","1,720     ",7.8     
"Craven County, NC",2020,"39,827     ","37,305     ","2,522     ",6.3     
"Cumberland County, NC",2020,"123,636     ","112,350     ","11,286     ",9.1     
"Currituck County, NC",2020,"14,055     ","13,214     ",841     ,6.0     
"Dare County, NC",2020,"19,102     ","17,258     ","1,844     ",9.7     
"Davidson County, NC",2020,"77,645     ","72,340     ","5,305     ",6.8     
"Davie County, NC",2020,"19,763     ","18,470     ","1,293     ",6.5     
"Duplin County, NC",2020,"24,090     ","22,781     ","1,309     ",5.4     
"Durham County, NC",2020,"169,356     ","158,846     ","10,510     ",6.2     
"Edgecombe County, NC",2020,"19,974     ","17,928     ","2,046     ",10.2     
"Forsyth County, NC",2020,"180,183     ","167,293     ","12,890     ",7.2     
"Franklin County, NC",2020,"30,757     ","28,746     ","2,011     ",6.5     
"Gaston County, NC",2020,"106,773     ","98,492     ","8,281     ",7.8     
"Gates County, NC",2020,"4,881     ","4,610     ",271     ,5.6     
"Graham County, NC",2020,"2,986     ","2,698     ",288     ,9.6     
"Granville County, NC",2020,"28,903     ","27,275     ","1,628     ",5.6     
"Greene County, NC",2020,"9,230     ","8,726     ",504     ,5.5     
"Guilford County, NC",2020,"252,260     ","231,469     ","20,791     ",8.2     
"Halifax County, NC",2020,"19,419     ","17,699     ","1,720     ",8.9     
"Harnett County, NC",2020,"51,556     ","47,823     ","3,733     ",7.2     
"Haywood County, NC",2020,"28,092     ","26,047     ","2,045     ",7.3     
"Henderson County, NC",2020,"51,335     ","47,904     ","3,431     ",6.7     
"Hertford County, NC",2020,"8,703     ","8,120     ",583     ,6.7     
"Hoke County, NC",2020,"19,476     ","17,863     ","1,613     ",8.3     
"Hyde County, NC",2020,"1,748     ","1,572     ",176     ,10.1     
"Iredell County, NC",2020,"87,687     ","81,501     ","6,186     ",7.1     
"Jackson County, NC",2020,"19,162     ","17,750     ","1,412     ",7.4     
"Johnston County, NC",2020,"97,630     ","91,691     ","5,939     ",6.1     
"Jones County, NC",2020,"4,051     ","3,827     ",224     ,5.5     
"Lee County, NC",2020,"25,149     ","23,192     ","1,957     ",7.8     
"Lenoir County, NC",2020,"26,729     ","25,135     ","1,594     ",6.0     
"Lincoln County, NC",2020,"42,749     ","40,040     ","2,709     ",6.3     
"McDowell County, NC",2020,"19,929     ","18,581     ","1,348     ",6.8     
"Macon County, NC",2020,"14,970     ","13,993     ",977     ,6.5     
"Madison County, NC",2020,"9,298     ","8,675     ",623     ,6.7     
"Martin County, NC",2020,"8,623     ","8,047     ",576     ,6.7     
"Mecklenburg County, NC",2020,"606,285     ","561,076     ","45,209     ",7.5     
"Mitchell County, NC",2020,"5,744     ","5,311     ",433     ,7.5     
"Montgomery County, NC",2020,"10,973     ","10,264     ",709     ,6.5     
"Moore County, NC",2020,"39,542     ","36,751     ","2,791     ",7.1     
"Nash County, NC",2020,"41,405     ","38,076     ","3,329     ",8.0     
"New Hanover County, NC",2020,"118,291     ","109,989     ","8,302     ",7.0     
"Northampton County, NC",2020,"7,214     ","6,701     ",513     ,7.1     
"Onslow County, NC",2020,"62,806     ","58,361     ","4,445     ",7.1     
"Orange County, NC",2020,"76,310     ","72,369     ","3,941     ",5.2     
"Pamlico County, NC",2020,"5,156     ","4,878     ",278     ,5.4     
"Pasquotank County, NC",2020,"16,085     ","14,941     ","1,144     ",7.1     
"Pender County, NC",2020,"27,830     ","26,077     ","1,753     ",6.3     
"Perquimans County, NC",2020,"4,729     ","4,417     ",312     ,6.6     
"Person County, NC",2020,"17,853     ","16,597     ","1,256     ",7.0     
"Pitt County, NC",2020,"85,632     ","80,018     ","5,614     ",6.6     
"Polk County, NC",2020,"8,719     ","8,192     ",527     ,6.0     
"Randolph County, NC",2020,"62,845     ","58,373     ","4,472     ",7.1     
"Richmond County, NC",2020,"16,160     ","14,727     ","1,433     ",8.9     
"Robeson County, NC",2020,"48,256     ","44,128     ","4,128     ",8.6     
"Rockingham County, NC",2020,"38,146     ","35,071     ","3,075     ",8.1     
"Rowan County, NC",2020,"63,077     ","58,194     ","4,883     ",7.7     
"Rutherford County, NC",2020,"23,751     ","21,603     ","2,148     ",9.0     
"Sampson County, NC",2020,"27,558     ","25,999     ","1,559     ",5.7     
"Scotland County, NC",2020,"11,008     ","9,722     ","1,286     ",11.7     
"Stanly County, NC",2020,"28,880     ","27,112     ","1,768     ",6.1     
"Stokes County, NC",2020,"20,523     ","19,248     ","1,275     ",6.2     
"Surry County, NC",2020,"31,730     ","29,615     ","2,115     ",6.7     
"Swain County, NC",2020,"6,745     ","6,188     ",557     ,8.3     
"Transylvania County, NC",2020,"13,757     ","12,938     ",819     ,6.0     
"Tyrrell County, NC",2020,"1,234     ","1,122     ",112     ,9.1     
"Union County, NC",2020,"119,383     ","112,507     ","6,876     ",5.8     
"Vance County, NC",2020,"16,542     ","14,921     ","1,621     ",9.8     
"Wake County, NC",2020,"572,430     ","536,715     ","35,715     ",6.2     
"Warren County, NC",2020,"6,322     ","5,721     ",601     ,9.5     
"Washington County, NC",2020,"4,249     ","3,914     ",335     ,7.9     
"Watauga County, NC",2020,"27,087     ","25,442     ","1,645     ",6.1     
"Wayne County, NC",2020,"49,707     ","46,620     ","3,087     ",6.2     
"Wilkes County, NC",2020,"27,476     ","25,654     ","1,822     ",6.6     
"Wilson County, NC",2020,"33,578     ","30,693     ","2,885     ",8.6     
"Yadkin County, NC",2020,"16,849     ","15,687     ","1,162     ",6.9     
"Yancey County, NC",2020,"7,920     ","7,410     ",510     ,6.4     
"Adams County, ND",2020,"1,011     ",973     ,38     ,3.8     
"Barnes County, ND",2020,"5,211     ","5,010     ",201     ,3.9     
"Benson County, ND",2020,"2,321     ","2,163     ",158     ,6.8     
"Billings County, ND",2020,439     ,423     ,16     ,3.6     
"Bottineau County, ND",2020,"2,985     ","2,825     ",160     ,5.4     
"Bowman County, ND",2020,"1,635     ","1,580     ",55     ,3.4     
"Burke County, ND",2020,"1,039     ",984     ,55     ,5.3     
"Burleigh County, ND",2020,"51,298     ","49,088     ","2,210     ",4.3     
"Cass County, ND",2020,"106,255     ","101,632     ","4,623     ",4.4     
"Cavalier County, ND",2020,"1,915     ","1,849     ",66     ,3.4     
"Dickey County, ND",2020,"2,316     ","2,240     ",76     ,3.3     
"Divide County, ND",2020,"1,445     ","1,399     ",46     ,3.2     
"Dunn County, ND",2020,"3,162     ","3,016     ",146     ,4.6     
"Eddy County, ND",2020,"1,206     ","1,150     ",56     ,4.6     
"Emmons County, ND",2020,"1,494     ","1,422     ",72     ,4.8     
"Foster County, ND",2020,"1,562     ","1,508     ",54     ,3.5     
"Golden Valley County, ND",2020,865     ,838     ,27     ,3.1     
"Grand Forks County, ND",2020,"37,296     ","35,591     ","1,705     ",4.6     
"Grant County, ND",2020,"1,202     ","1,169     ",33     ,2.7     
"Griggs County, ND",2020,"1,027     ",996     ,31     ,3.0     
"Hettinger County, ND",2020,"1,398     ","1,342     ",56     ,4.0     
"Kidder County, ND",2020,"1,301     ","1,235     ",66     ,5.1     
"LaMoure County, ND",2020,"2,071     ","2,016     ",55     ,2.7     
"Logan County, ND",2020,864     ,836     ,28     ,3.2     
"McHenry County, ND",2020,"3,122     ","2,953     ",169     ,5.4     
"McIntosh County, ND",2020,"1,102     ","1,066     ",36     ,3.3     
"McKenzie County, ND",2020,"9,537     ","8,811     ",726     ,7.6     
"McLean County, ND",2020,"4,850     ","4,632     ",218     ,4.5     
"Mercer County, ND",2020,"3,653     ","3,443     ",210     ,5.7     
"Morton County, ND",2020,"16,964     ","16,112     ",852     ,5.0     
"Mountrail County, ND",2020,"6,941     ","6,579     ",362     ,5.2     
"Nelson County, ND",2020,"1,403     ","1,340     ",63     ,4.5     
"Oliver County, ND",2020,875     ,830     ,45     ,5.1     
"Pembina County, ND",2020,"3,405     ","3,215     ",190     ,5.6     
"Pierce County, ND",2020,"1,715     ","1,642     ",73     ,4.3     
"Ramsey County, ND",2020,"5,754     ","5,499     ",255     ,4.4     
"Ransom County, ND",2020,"2,898     ","2,782     ",116     ,4.0     
"Renville County, ND",2020,"1,235     ","1,174     ",61     ,4.9     
"Richland County, ND",2020,"8,656     ","8,325     ",331     ,3.8     
"Rolette County, ND",2020,"4,804     ","4,154     ",650     ,13.5     
"Sargent County, ND",2020,"2,813     ","2,694     ",119     ,4.2     
"Sheridan County, ND",2020,683     ,643     ,40     ,5.9     
"Sioux County, ND",2020,"1,200     ","1,152     ",48     ,4.0     
"Slope County, ND",2020,395     ,383     ,12     ,3.0     
"Stark County, ND",2020,"18,471     ","17,132     ","1,339     ",7.2     
"Steele County, ND",2020,963     ,935     ,28     ,2.9     
"Stutsman County, ND",2020,"10,575     ","10,209     ",366     ,3.5     
"Towner County, ND",2020,"1,159     ","1,126     ",33     ,2.8     
"Traill County, ND",2020,"4,483     ","4,322     ",161     ,3.6     
"Walsh County, ND",2020,"5,187     ","4,953     ",234     ,4.5     
"Ward County, ND",2020,"32,163     ","30,237     ","1,926     ",6.0     
"Wells County, ND",2020,"1,918     ","1,835     ",83     ,4.3     
"Williams County, ND",2020,"23,314     ","21,042     ","2,272     ",9.7     
"Adams County, OH",2020,"10,860     ","9,850     ","1,010     ",9.3     
"Allen County, OH",2020,"47,786     ","43,690     ","4,096     ",8.6     
"Ashland County, OH",2020,"26,265     ","24,564     ","1,701     ",6.5     
"Ashtabula County, OH",2020,"43,647     ","40,010     ","3,637     ",8.3     
"Athens County, OH",2020,"26,343     ","24,334     ","2,009     ",7.6     
"Auglaize County, OH",2020,"24,501     ","22,818     ","1,683     ",6.9     
"Belmont County, OH",2020,"28,503     ","25,610     ","2,893     ",10.1     
"Brown County, OH",2020,"19,237     ","17,633     ","1,604     ",8.3     
"Butler County, OH",2020,"193,517     ","179,442     ","14,075     ",7.3     
"Carroll County, OH",2020,"12,842     ","11,708     ","1,134     ",8.8     
"Champaign County, OH",2020,"19,780     ","18,366     ","1,414     ",7.1     
"Clark County, OH",2020,"62,600     ","57,507     ","5,093     ",8.1     
"Clermont County, OH",2020,"105,768     ","98,483     ","7,285     ",6.9     
"Clinton County, OH",2020,"17,676     ","16,197     ","1,479     ",8.4     
"Columbiana County, OH",2020,"47,034     ","42,612     ","4,422     ",9.4     
"Coshocton County, OH",2020,"14,090     ","12,834     ","1,256     ",8.9     
"Crawford County, OH",2020,"18,526     ","16,795     ","1,731     ",9.3     
"Cuyahoga County, OH",2020,"597,091     ","533,399     ","63,692     ",10.7     
"Darke County, OH",2020,"25,651     ","23,923     ","1,728     ",6.7     
"Defiance County, OH",2020,"17,726     ","16,274     ","1,452     ",8.2     
"Delaware County, OH",2020,"112,091     ","106,072     ","6,019     ",5.4     
"Erie County, OH",2020,"36,454     ","32,666     ","3,788     ",10.4     
"Fairfield County, OH",2020,"78,558     ","73,344     ","5,214     ",6.6     
"Fayette County, OH",2020,"13,938     ","12,909     ","1,029     ",7.4     
"Franklin County, OH",2020,"699,903     ","647,092     ","52,811     ",7.5     
"Fulton County, OH",2020,"21,739     ","20,025     ","1,714     ",7.9     
"Gallia County, OH",2020,"12,199     ","11,223     ",976     ,8.0     
"Geauga County, OH",2020,"46,661     ","43,470     ","3,191     ",6.8     
"Greene County, OH",2020,"82,426     ","77,103     ","5,323     ",6.5     
"Guernsey County, OH",2020,"18,252     ","16,664     ","1,588     ",8.7     
"Hamilton County, OH",2020,"412,480     ","380,073     ","32,407     ",7.9     
"Hancock County, OH",2020,"41,424     ","38,600     ","2,824     ",6.8     
"Hardin County, OH",2020,"13,917     ","12,789     ","1,128     ",8.1     
"Harrison County, OH",2020,"6,681     ","6,061     ",620     ,9.3     
"Henry County, OH",2020,"12,998     ","11,945     ","1,053     ",8.1     
"Highland County, OH",2020,"17,396     ","15,886     ","1,510     ",8.7     
"Hocking County, OH",2020,"12,713     ","11,760     ",953     ,7.5     
"Holmes County, OH",2020,"20,880     ","20,064     ",816     ,3.9     
"Huron County, OH",2020,"27,495     ","24,892     ","2,603     ",9.5     
"Jackson County, OH",2020,"13,123     ","11,975     ","1,148     ",8.7     
"Jefferson County, OH",2020,"27,420     ","24,650     ","2,770     ",10.1     
"Knox County, OH",2020,"30,907     ","28,987     ","1,920     ",6.2     
"Lake County, OH",2020,"121,960     ","111,570     ","10,390     ",8.5     
"Lawrence County, OH",2020,"23,638     ","21,626     ","2,012     ",8.5     
"Licking County, OH",2020,"90,081     ","84,147     ","5,934     ",6.6     
"Logan County, OH",2020,"22,699     ","20,836     ","1,863     ",8.2     
"Lorain County, OH",2020,"151,801     ","136,706     ","15,095     ",9.9     
"Lucas County, OH",2020,"208,080     ","186,564     ","21,516     ",10.3     
"Madison County, OH",2020,"20,485     ","19,253     ","1,232     ",6.0     
"Mahoning County, OH",2020,"100,152     ","89,923     ","10,229     ",10.2     
"Marion County, OH",2020,"28,244     ","26,098     ","2,146     ",7.6     
"Medina County, OH",2020,"94,989     ","87,686     ","7,303     ",7.7     
"Meigs County, OH",2020,"8,968     ","8,095     ",873     ,9.7     
"Mercer County, OH",2020,"23,380     ","22,124     ","1,256     ",5.4     
"Miami County, OH",2020,"53,894     ","50,121     ","3,773     ",7.0     
"Monroe County, OH",2020,"5,656     ","5,051     ",605     ,10.7     
"Montgomery County, OH",2020,"251,066     ","229,324     ","21,742     ",8.7     
"Morgan County, OH",2020,"6,682     ","6,065     ",617     ,9.2     
"Morrow County, OH",2020,"16,706     ","15,504     ","1,202     ",7.2     
"Muskingum County, OH",2020,"40,198     ","37,072     ","3,126     ",7.8     
"Noble County, OH",2020,"4,636     ","4,186     ",450     ,9.7     
"Ottawa County, OH",2020,"20,566     ","18,690     ","1,876     ",9.1     
"Paulding County, OH",2020,"8,681     ","8,033     ",648     ,7.5     
"Perry County, OH",2020,"15,786     ","14,447     ","1,339     ",8.5     
"Pickaway County, OH",2020,"26,263     ","24,464     ","1,799     ",6.8     
"Pike County, OH",2020,"10,857     ","9,837     ","1,020     ",9.4     
"Portage County, OH",2020,"85,380     ","79,156     ","6,224     ",7.3     
"Preble County, OH",2020,"21,014     ","19,589     ","1,425     ",6.8     
"Putnam County, OH",2020,"18,530     ","17,493     ","1,037     ",5.6     
